department,title,author,date,views,link,content
electronic_engineering,[전자공학전공]2024학년도 학생 열정 지원사업,전자정보공학부,2024. 09. 19,18165,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1834&pNo=23&code=notice,"[전자공학전공]2024학년도 학생 열정 지원사업
2024. 09. 19
18165
안녕하세요!
전자공학전공에서는 학생들의 노력과 열정을 응원하며!
2024학년도에도 학생들에게 소정의 상품을 드리고 있습니다!
** 수상실적과 현장실습 및 인턴기간이 2024년도 3월 이후 실적부터 신청가능합니다^^*
** 현장실습이나 인턴을 마친 학생
** 교외 공모전(교내공모전은 해당사항이 아님) 및 학술대회 수상 실적이 있는 학생
(단, 팀대표자에게 지급)
(공통사항 : 증빙 제출)
학생들의 많은 참여 바랍니다."
electronic_engineering,[IT융합전공] 2024학년도 2학기 IT융합전공 TA 신청안내 (전자공학전공 과목 아님!),전자정보공학부,2024. 09. 13,7578,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1833&pNo=23&code=notice,"[IT융합전공] 2024학년도 2학기 IT융합전공 TA 신청안내 (전자공학전공 과목 아님!)
2024. 09. 13
7578
2024-2학기TA신청서.hwp
24학년도 2학기 TA 신청을 안내합니다.
총 7과목이며 신청자는
2024-2학기
  IT융합전공 TA교과목 및 교수님
학년
교과목명
교수님
IT융합
2학년
회로망해석
오준택
2학년
신호및시스템
신오순
2학년
융합전자회로
문용
2학년
머신러닝
한요섭
2학년
선형대수
김종훈
2학년
전자장
김종훈
2학년
반도체소자
홍승모
1.
휴학
,
수료 및 졸업생은 신청 불가능
2.
해당 교과목
(TA
선발교과목 참조
)
을 이수한 해당 교과목 학년의 상위 학부생
(3,4
학년 재학생
)
3. 3
학년 재학생은
1, 2
학년 과목에 한하여
TA
수행 가능
4.
학기중
TA
를 중단하였으나
,
후임을 선발하지 못하는 경우는 장학금 지급이 불가함
5.
전공 교차신청 불가
(
각 전공의 재학생이 타 전공 강좌의
TA
지원 불가
)
6. TA
는 신청서를 제출한 학생들에 한해서 선발하니
,
반드시 신청서를 제출하기 바람
7.
활동기간
: 5
~15
주차
(09
월
30
일
~ 12
월
13
일
)
8.
활동내용
-
대면
TA
활동을 원칙으로 하며
,
학교의 수업 방식에 대한 방침 변경 시 일부 변동이 있을 수 있음
-
해당 교과목
Q&A,
연습문제풀이 등
(
담당교수님별로 일부 상이한 부분 있을 수 있음
)
TA
시간 외 질문은 이메일등을 활용할 수 있음
※
Grading
활동은 하지 않음
9. 1
인당 최대
2
과목까지
TA
신청 및 선정 가능
10.
추후 펀시스템에 참여자로 신청
, TA
활동 종료 후 설문조사 참여
,
월별 보고서
,
최종 보고서를 제출해야 장학금을 수령할 수 있음
11. TA
활동보고서는
TA
총괄조교
(IT
융합전공
:
김도현 조교
,
추후 연락처 안내예정
)
에게 제출
12.
활동보고서에 포함되어야 할 사항
- TA
활동 일시 및 장소
-
일자별
참여 학생 명단 및 증빙자료
(
전체 사진 및
참여학생 서명부
등
)
- Q&A,
문제풀이 등 구체적인 내용에 대한 증빙자료
(
사진
/
스캔본 등
)
13
.
제출기한
:
2024.09.13.~2024.09.23. 14:00
도착분까지
14.
제출처
:
스캔하여 이메일 제출 가능
(
inforcom@ssu.ac.kr
_
제목예시
:
과목명
_
학번
_
이름
)
15. TA
로 선정된 학생에게는 개별통보
(
마감일로부터
7
일 이내
)
하고
,
선발되지 않은 지원자에게는 별도 통보 없음
16.
장학금
:
학기당
60
만원
,
우수학생으로 선발 시 추가 장학금 지급 예정
17.
기타 기재하지 않은 부분에 관해서는 학부 내규 및 학교 규칙을 따름
18.
TA
선발 학생 및 참여 학생 모두
FUN
시스템 참여 필수
,
참여학생 목록 적어서 제출해야함
!"
electronic_engineering,[IT융합전공] CES2025 면접대상자 안내,전자정보공학부,2024. 09. 13,7969,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1831&pNo=23&code=notice,"[IT융합전공] CES2025 면접대상자 안내
2024. 09. 13
7969
CES2025 국제IT연수에 지원한 학생들 중
면접대상자를 아래와 같이 공지합니다.
학년
학번
이름
2
20211554
차**
2
20211521
노**
2
20211557
홍**
2
20232972
박**
2
20231587
임**
2
20212977
신**
2
20212980
안**
2
20232962
김**
3
20222982
이**
3
20201606
임**
3
20212992
최**
3
20192652
황**
3
20221599
서**
3
20201597
오**
3
20201611
조**
3
20222978
유**
3
20222983
이**
3
20212976
송**
3
20221582
고**
3
20211525
박**
3
20202982
위**
*면접일 :  9월 20일 저녁 6시~10시
*면접장소 :  형남공학관 1010,1011호 대기실 (대기실 대기후 1007호에서 면접)
1차 면접 심사 준비 사항
￭ 대상자: 1차 서류 심사 합격자에 한함
￭ 영어 발표 및 보고서 관련 질의응답 평가 준비
내용: CES에서 집중적으로 관람할 기술에 대한 발표 (PPT 자료)
***PPT제출은 19일 목요일 23시59분까지
nyb@ssu.ac.kr
로 메일제출
- CES 기술조사 계획서 발표: 5분 (영어) -
시간 준수 중요!! (시간초과시 강제 중단 예정)
- 발표 관련 질의응답: 시간 미정 영어/우리말
- 발표시 원고를 보고 읽는 것은 허용하지 않음.
-
선택한 기술과 관련하여 자신의 진로/꿈과의 연계성 및 과거/현재 수강한 과목과 앞으로 수강할 과목 설명 포함.
해당 과목들과 기술의 연관성 설명"
electronic_engineering,[전자공학전공] 2024-2학기 TA 선발 과목 안내_조기마감,전자정보공학부,2024. 09. 12,8337,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1830&pNo=23&code=notice,"[전자공학전공] 2024-2학기 TA 선발 과목 안내_조기마감
2024. 09. 12
8337
2024-2학기TA신청서.hwp
2024-2학기 전자공학전공 TA 학생을 모집합니다.
1.
휴학
,
수료 및 졸업생은 신청 불가능
2.
해당 교과목
을 이수한 해당 교과목 학년의 상위
재학생
3. 3
학년 재학생은
1, 2
학년 과목에 한하여
TA
수행 가능
4.
학기중
TA
를 중단하였으나
,
후임을 선발하지 못하는 경우는 장학금 지급이 불가함
5.
전공 교차신청 불가
(
각 전공의 재학생이 타 전공 강좌의
TA
지원 불가
)
6. TA
는 신청서를 제출한 학생들에 한해서 선발하니
,
반드시 신청서를 제출하기 바람
7.
활동기간: 9월~12월
8.
활동내용
-
대면
TA
활동을 원칙으로 하며
,
학교의 수업 방식에 대한 방침 변경 시 일부 변동이 있을 수 있음
-
해당 교과목
Q&A,
연습문제풀이 등
(
담당교수님별로 일부 상이한 부분 있을 수 있음
)
※
Grading
활동은 하지 않음
9. 1
인당 최대
2
과목까지
TA
신청 및 선정 가능
10.
추후 펀시스템에 참여자로 신청
,
TA
활동 종료 후 설문조사 참여
,
월별 보고서
,
최종 보고서를 제출해야 장학금을 수령할 수 있음
11. TA
활동보고서는
TA
총괄조교
(전자공학전공 이원렬
조교
,
추후 연락처 안내예정
)
에게
제출
12.
활동보고서에 포함되어야 할 사항
- TA
활동 일시 및 장소
-
참여 학생 명단 및 증빙자료
(
전체 사진 등
)
- Q&A,
문제풀이 등 구체적인 내용에 대한 증빙자료
(
사진
/
스캔본 등
)
13.
제출기한
:
2024.09.26 12:00
도착분까지
14.
제출처
:
전자정보공학부 사무실
(
형남공학관
317
호
)
-
스캔하여 이메일 제출 가능
(전자공학전공
:hotjh140@ssu.ac.kr)
15. TA
로 선정된 학생에게는 개별통보
(
마감일로부터
7
일 이내
)
하고
,
선발되지 않은 지원자에게는 별도 통보 없음
16.
장학금
:장
학금 지급 예정
17.
기타 기재하지 않은 부분에 관해서는 학부 내규 및 학교 규칙을 따름
18.
TA
선발 학생 및 참여 학생 모두
FUN
시스템 참여 필수
과목학년
담당과목
담당교수
지원가능
4학년
디지털집적회로
권혁주
마감
3학년
클라우드네트워킹
유명식
○"
electronic_engineering,★4학년 필독) 2024학년도 전자정보공학부 졸업작품경진대회 및 졸업작품 발표회 일정 안내,전자정보공학부,2024. 09. 11,10409,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1828&pNo=23&code=notice,"★4학년 필독) 2024학년도 전자정보공학부 졸업작품경진대회 및 졸업작품 발표회 일정 안내
2024. 09. 11
10409
[전자정보공학부경진대회]
- 일시: 2024년 10월 25일(금)
- 장소: 형남공학관 10층 세미나실
[졸업작품발표회 및 전시회]
-
일시: 2024년 11월 1일(금)
- 장소: 한경직기념관 김덕윤예배실 및 로비(전시 및 시상), 형남공학관, 안익태기념관, 미래관 강의실
(발표, 호실은 추후공지)
자세한 내용은 곧 재공지 예정입니다.
졸업작품발표회는  졸업필수요건으로 모든 4학년 학생이 졸업예정자 학생들이
참가해야하는 행사이므로 필참요청드립니다.
지도교수님을 통해 신청하면 됩니다."
electronic_engineering,취업클리닉 안내,전자정보공학부,2024. 09. 10,10153,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1819&pNo=23&code=notice,"취업클리닉 안내
2024. 09. 10
10153
안녕하세요? 취업지원 담당교수 정원국 교수입니다.
전자정보공학부 학생 여러분들의 취업에 대한 고민을 조금이라도 덜어드리기
위하여 다음과 같은 활동을 하고자 합니다.
1. 취업 및 진로 상담
2. 자기소개서 작성 요령 안내 및 첨삭지도
3. 면접 요령 안내 및 모의 면접 진행
4. 취업스터디, 취업소모임 활동 지원 등
저의 도움이 필요하신 분은 부담없이 제
카톡(아이디 : yesung0)
이나
이메일(
wgchung@ssu.ac.kr
)
로 연락주시면 성심성의껏 도와드리겠습니다.
개인별로 신청하셔도 좋고, 팀을 구성해서 신청하셔도 좋습니다.
학생 여러분들의 많은 참여 기다리겠습니다."
electronic_engineering,2024학년도 2학기 국가장학금 신청자 가구원 동의 안내,전자정보공학부,2024. 09. 09,10747,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1817&pNo=23&code=notice,"2024학년도 2학기 국가장학금 신청자 가구원 동의 안내
2024. 09. 09
10747
가구원-정보제공-동의-절차.pdf
2024학년도 2학기 국가장학금 가구원 동의 관련하여 다음과 같이 안내합니다.
※ 2024학년도 2학기 국가장학금 가구원 동의 미완료자 대상 안내입니다.
※ 가구원 동의 절차 미완료 시 국가장학금 지원이 불가하며,
장학규정에 따라 교내장학금 지원도 불가하니 기한 내에 완료하여 주시기 바랍니다.
1. 가구원 정보제공 동의 기간: 2024.09.19.(목) 18:00 까지(온·오프라인 동일)
구분
영향
기한 내
가족관계 확인 및 가구원 정보제공동의
를 하지 않을 경우
지원구간 산정이 지연되거나 불가
할 수 있음
(또한,
* 최신화 신청도 불가
할 수 있음)
* 최신화 신청
: 지원구간 산정 결과에 대해 이의 또는 최신화 사유가
있는 경우, 재단 홈페이지(모바일 앱 포함)를 통해 최신화 신청
재외국민 특별전형 입학자,주민등록코드 상재외국민
(가구원 중 1인 이상),
또는
학생 또는가구원(형제·자매 포함)
이 재외국민 특별전형으로 입학하여
국외 소득·재산 신고 대상자로 선정된 이력이 있는 경우
(당해 학기 포함)
기한 내
가족관계 확인 및 가구원 정보제공 동의
를 하지 않으면,
국외 소득․재산 신고 대상자로 선정되지 않아
지원구간 산정 불가
2. 동의대상 가구원 범위
– 미혼: 학생의 부·모 모두
– 기혼: 학생의 배우자
※ 학생 본인이 기초·차상위계층 자격이 확인될 경우, 가구원 정보제공동의 생략 가능
※ 가구원 부양관계 단절 등 동의 불가 시, 제외 심사를 통해 동의대상 가구원 제외 가능
3. 방법
가. 온라인: 홈페이지 또는 모바일 앱 접속 → 가구원(부․모 또는 배우자)의 전자서명 동의
1) 홈페이지 주소:
http://www.kosaf.go.kr
2) 모바일 앱 주소: https://mo.kosaf.go.kr/apps
※ 사용가능한 전자서명수단 확대에 따라 현재 온라인 동의시 아래 전자서명수단 사용 가능
– 개인용 범용 공동인증서, 개인용 은행 공동인증서, 금융인증서, 간편인증(카카오톡, 페이코, KB국민은행, 통신사 PASS, 삼성패스, 네이버, 신한인증서, 하나은행, 토스, 뱅크샐러드 등)
나. 오프라인: 입원․고령․농어촌거주․장애 등 온라인 동의 불가 시, 상담센터(1599-2000) 문의 하여 오프라인 동의 진행
※ 자세한 사항은 첨부파일(가구원 정보제공 동의 상세절차) 참조
4. 문의처: 한국장학재단 상담센터 1599-2000
붙임 가구원 정보제공동의 상세 절차 1부. 끝."
electronic_engineering,[전자공학전공] 2024-2학기 멘토링 프로그램 시행 안내  _멘티 신청만 연장!,전자정보공학부,2024. 09. 03,14774,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1812&pNo=23&code=notice,"[전자공학전공] 2024-2학기 멘토링 프로그램 시행 안내  _멘티 신청만 연장!
2024. 09. 03
14774
2024-2학기 전자공학전공 멘토신청서3 4학년용_학번_이름.hwp
멘토링활동월별보고서양식.hwp
멘토링활동최종보고서양식.hwp
1.
목적
-
학부생들이 동
기간의 교류가 적어 어려움을 겪는 학생들에게 학교생활 전반에 걸쳐 조언과 의견 교환을 돕고자 함.
-
학교생활
,
동아리
,
진로
,
교과목 등 전반적인 부분에서 선배들과의 의견 교류
2.
운영 계획
-
신청 기간
:
9
월5
일 목요일
~ 9
월 11
일 수요일 16:00 신청분까지
9월19일(목)까지!
-
신청 대상
:
전자정보공학부
전자공학전공 재학생
(각 전공에 맞게 신청_전공헷갈려하지마세요!ㅠㅠ)
*
멘토 : 전자공학전공 3
~4학년 재학생 중
직전학기 성적이 3.8이상인 자
(선발 인원 :
멘티의 지원자 수에 따라 달라질 수 있음
)
*
멘티
: 전자공학전공
1~2
학년 재학생 누구나
신청방법
:
*
멘토
: 마감!!!
(
자기소개 및 멘티운영 방안
1
페이지 내 작성
)
추후 학부장
/
전공주임 면접 후 선발
*
멘티
:
구글폼으로 신청서 제출
(
https://forms.gle/Tc84BShyuXqeK25H6
)
3.
운영기간
: 2024-2
학기
4.
운영방법
:
멘티
3~4
명과 멘토
1
명이
1
그룹
. (
매월 최소
1
학기당
4
회이상 대면 모임운영, 멘티수는 달라질 수 있음)
회
,
-
멘토와 멘티 선발 후 소모임 그룹은 학부사무실에서 임의배정
-
멘토와 멘티 학생들은
모두 펀시스템에 등록해야함(펀시스템은 멘토 선발 및 조 편성이 된 이후 일괄 공지 예정)
-
멘토학생에게는 학기당 4
0
만원의 장학금 부여
(
비교과
)
-
멘토학생은 모임을 입증하는 간단한 보고서
(
사진포함
)
와 사업 종료 후 최종 결과보고서 제출
(
필수
) : 총괄조교 추후 안내
5.
예산안
멘토
n
명
* 40
만원
(
장학금
/
비교과
)
우수멘토 선정 1
인당
10~20
만원 추가배정
(
우수멘토장학금
/
비교과
)
_ 교육지원 장학금으로 등록금 초과가능
﻿4번의 대면 모임 시 간식비를 지원합니다. (추후 멘토에게 공지)
* 멘토 보고서가 미흡할 경우 장학금대상에서 제외될 수 있음
* 시간약속을 안지키거나 중간에 중단하는 구성원이 있을 시 학부사무실에 연락하여 조치할 것
기타 문의 : 02-820-0639 이정현 조교"
electronic_engineering,성공적인 취업을 위한 자소서 검토 및 모의면접 참여자 모집,전자정보공학부,2024. 09. 03,14309,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1811&pNo=23&code=notice,"성공적인 취업을 위한 자소서 검토 및 모의면접 참여자 모집
2024. 09. 03
14309
안녕하십니까
?
전자정보공학부 민병준 교수입니다
.
“민병준 교수와 함께하는 취업 준비반”
6
기 학생을 모집합니다
.
본 취업 준비반은
2019
년에 시작하여 지금까지 삼성전자
, LG
전자
, SK
하이닉스 등 국내 유수 기업에 많은 취업자를 배출했습니다
.
아래와 같이
2024
년 하반기 취업을 위한 자소서 검토 및 모의면접 참여자를 모집하니
,
관심 있는 학생들의 많은 신청바랍니다
.
대상자
: 2024
년 하반기 취업 희망자 중

전자정보공학부
(IT
융합전공
/
전자공학전공
) 4
학년 재학생 및 졸업생

타과
4
학년 재학생이나 졸업생 중 전자정보공학부 복수 및 부전공 학생
2.
활동 내용
,

자기소개서 검토 및 첨삭지도

모의 면접
(
대면 및 비대면
)
3.
모집 인원
:
선착순
10
명 내외
4.
문의
:
민병준 교수
(010-5424-0614)
저와 함께 성공적인 취업을 이루고 싶은 학생은
카톡
으로 본인의 이름과 전공
,
학년을 알려 주기 바랍니다
.
자기소개서는 피드백이 필요하고 면접 준비를 위해서는 모의 면접이 필요합니다
.
그러나 이런 활동은 학생 혼자 준비하기 어렵습니다
.
성공적인 취업을 위해 저와 함께 준비하고자 하는 학생들의 많은 참여 바랍니다
."
electronic_engineering,[IT융합전공] 24-2학기 정원증원안내 2차! (컴퓨터구조),전자정보공학부,2024. 09. 03,7315,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1807&pNo=24&code=notice,"[IT융합전공] 24-2학기 정원증원안내 2차! (컴퓨터구조)
2024. 09. 03
7315
학부사무실입니다.
9.5일 목요일에 아래와 같이 정원이 증원될 예정입니다.
학생들은 수강신청에 참고하기 바랍니다.
** 학생들은 금요일날 수강신청 할 수 있습니다!
- 과목명: 컴퓨터구조 (과목번호 2150507502)
- 수강시간: 목요일 15:00~16:15
- 수강인원: 45명 (40명->45명)"
electronic_engineering,[긴급]2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내(선착순 이메일 신청)_마감,전자정보공학부,2024. 09. 02,2900,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1792&pNo=24&code=notice,"[긴급]2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내(선착순 이메일 신청)_마감
2024. 09. 02
2900
안녕하세요 학과사무실입니다.
인공지능 CUDA GPU 프로그래밍 관련 안내드립니다.
선착순으로 올린 내용으로 현재 신청되어 마감되었으니 확인하여주시기바랍니다.
감사합니다.
-학과사무실 드림"
electronic_engineering,[긴급]2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내(선착순 이메일 신청),전자정보공학부,2024. 09. 02,1846,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1791&pNo=24&code=notice,"[긴급]2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내(선착순 이메일 신청)
2024. 09. 02
1846
안녕하세요 학과사무실입니다.
2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내드립니다.
현재 1개 여석이 취소로 인해 자리가 남는 관계로 이메일 신청을 선착순으로 받을려고 합니다.
1. 남아있는 여석 : 1개
2. 신청 대상자: IT융합전공 학생만
3. 신청방법 : 이메일 (inforcom@ssu.ac.kr)
4. 선발 대상자: 선발된 학생에게만 답변 이메일을 전달드릴 예정이니 답변이 오지 않은 학생들은 선발되지 않았음을 확인해주시기 바랍니다.
메일을 먼저 보낸 선착순으로 받고 바로 마감 공지 올릴테니 신청할 학생은 이메일로 신청해주시기 바랍니다.
감사합니다.
-학과사무실 드림
문의 오승훈
02-820-0635"
electronic_engineering,2024-2 학부교수 장학생 선발 ( ~ 2024.09.13 (금) 15:00),전자정보공학부,2024. 09. 02,15468,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1790&pNo=24&code=notice,"2024-2 학부교수 장학생 선발 ( ~ 2024.09.13 (금) 15:00)
2024. 09. 02
15468
양식자기소개서.hwp
양식학부장학생지원서.hwp
2024
학년도 2학기
학부교수 장학생을
다음과
같이
모집하오니 자격요건을 확인하시고 많은 지원 바랍니다.
1.
자격요건
가
.
학부
재학생
나
.
직전학기
15
학점
(
졸업직전학기
12
학점
)
이상으로
전공학점이
9
학점
(
졸업직전학기
6
학점
)
이상
이수한
학생
-9
학점 초과자의 경우 학점에 비례하는 가산점 부여
다. 평점평균이 2.5 이상인 학생(F학점이 포함된 학적부 성적 기준)
라. 2024-2
학기
국가장학금
신청자
마. 2024-2
학기
""백마성적우수장학금(전액)""
미수혜자
(
국가장학
및
교외장학금
,
근로 장학금
을
수혜한자는
인정
.
단
,
총
장학금액이
수업료를
초과할
수
없음
.)
바. 2024-1학기
지도교수 상담 받은 자
사
.
장학금 복수 후보자가 동일성적인 경우 장학금 잔액여부와 소득분위 고려하여 최종대상자 선발 / 신청시 소득분위 기재 제출
아.
학부 기여 사항에 대해 가산점 있음
자. 위 사항에도 불구하고 본교 장학금 지급내규와 상이한 부분이 있을 경우 본교 장학금 지급내규를 따름
2.
구비서류
가
.
장학생지원서
1
통
.(
첨부파일
)
나
.
자기소개서
1
통
.(
첨부파일
)
3.
선발인원
:
학부교수 장학생(전자공학전공/IT융합전공 각 1명) 총
2
명
.
4. 장학금액 : 1인당 2,206,000원(장학금액은 변동될 수 있습니다.)
5.
신청기간
:
2024.09.02 (월
) ~ 2024.09.13 (금
) 15:00
까지
학부사무실
제출(메일 x)
(발표는 9월말 이후 예정/지급 10월 중순~말 예정)
※
신청기간
이후에는
신청이
불가하오니
,
반드시
기간을
엄수하시기
바랍니다
.
6. 제출처 : 전자정보공학부 사무실(형남공학관 317호). 이메일 접수 받지 않음.
등기우편 제출 가능(주소 : 서울 동작구 상도로 369 숭실대학교 형남공학관 317호 전자정보공학부사무실)
7. 문의처 : 전자정보공학부 사무실(☏ 02-820-0900)"
electronic_engineering,2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내,전자정보공학부,2024. 08. 27,20020,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1781&pNo=24&code=notice,"2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내
2024. 08. 27
20020
안녕하세요 학과사무실입니다.
2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련하여 안내드립니다.
선발된 25명 학생분들께는 신청한 메일주소로 안내메일 보내드렸습니다.
추가적으로 신청하였지만 승인 취소된 학생분들은 선발되지 않았음을 안내드립니다.
진행하는 강의실에 인원제한으로 모든 학생들은 받을 수 없음을 양해바랍니다.
FUN시스템에 안내되어있는 운영일자에 맞춰서 신청자 학생분들께서는 참석해주시면 감사하겠습니다.
장소: 형남공학관 312호 PC실습실
감사합니다.
-학과사무실 드림"
electronic_engineering,[IT융합전공] 2024-2학기 IT융합전공 멘토링 사업 신청안내(멘토/멘티),전자정보공학부,2024. 08. 27,20329,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1780&pNo=24&code=notice,"[IT융합전공] 2024-2학기 IT융합전공 멘토링 사업 신청안내(멘토/멘티)
2024. 08. 27
20329
2024-2학기멘토신청서 3,4학년용.hwp
1. 목적
- 학부생들이 동 기간의 교류가 적어 어려움을 겪는 학생들에게 학교생활 전반에 걸쳐 조언과 의견 교환을 돕고자 함.
- 학교생활, 동아리, 진로, 교과목 등 전반적인 부분에서 선배들과의 의견 교류
2. 운영 계획
- 신청 기간: 8월27일 화요일 ~ 9월 11일 수요일 15:00 신청분까지
- 신청 대상 : 전자정보공학부 IT융합전공 재학생 (각 전공에 맞게 신청_전자전공안됨)
* 멘토 : IT융합전공 3~4학년 재학생 중 직전학기 성적이 3.8이상인 자 선발
(멘티의 지원자 수에 따라 달라질 수 있음)
* 멘티 : IT융합전공 1~2학년 재학생 누구나
**멘티는 구글폼 신청, 멘토는 메일로 신청서 제출신청입니다.
신청방법 :
* 멘토 : 학부 메일(inforcom@ssu.ac.kr) 로 첨부 지원서 제출, (메일 제목 ex) 학번/이름/전공/멘토링 꼭 기입!)
(자기소개 및 멘티운영 방안 1페이지 내 작성) 추후 학부장/전공주임 면접 후 선발
* 멘티 : 구글폼으로 신청서 제출
(https://forms.gle/ZQAubnYeLa8CJKPM9)
3. 운영기간 : 2024-2학기
4. 운영방법 : 멘티 3~4명과 멘토 1명이 1그룹. (매월 최소1회, 학기당 4회이상 대면 모임운영, 멘티수는 달라질 수 있음)
- 멘토와 멘티 선발 후 소모임 그룹은 학부사무실에서 임의배정
- 멘토와 멘티 학생들은 모두 펀시스템에 등록해야함(펀시스템은 멘토 선발 및 조 편성이 된 이후 일괄 공지 예정)
- 멘토학생에게는 학기당 50만원의 장학금 부여 (비교과)
- 멘토학생은 모임을 입증하는 간단한 보고서(사진포함)와 사업 종료 후 최종 결과보고서 제출 (필수)
5. 예산안
멘토 n명 * 50만원 (장학금/비교과)
우수멘토 선정 1인당 10~20만원 추가배정(우수멘토장학금/비교과) _ 교육지원 장학금으로 등록금 초과가능
﻿4번의 대면 모임 시 간식비를 지원합니다. (추후 멘토에게 공지)
* 멘토 보고서가 미흡할 경우 장학금대상에서 제외될 수 있음
* 시간약속을 안지키는 구성원이 있을 시 학부사무실에 연락하여 조치할 것"
electronic_engineering,[특성화]IT융합전공 2024 단기특강_240821 15시까지,전자정보공학부,2024. 08. 19,3652,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1760&pNo=24&code=notice,"[특성화]IT융합전공 2024 단기특강_240821 15시까지
2024. 08. 19
3652
[특성화]IT융합전공 2024 단기특강 관련하여 안내드립니다.
현재 신청자를 추가적으로 더 모집하고 있으니 관심있는 학생분들께서는 개별적으로 메일신청 요청드립니다.
이메일 신청 일자: 2024년 8월 21일 (수) 15시까지
신청 이메일: ohsh0806@ssu.ac.kr
아래에 FUN에 등록되어있는 특강관련 링크 올려드리니 확인 요청드립니다.
https://fun.ssu.ac.kr/ko/program/all/view/4188
감사합니다."
electronic_engineering,2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내사항,전자정보공학부,2024. 08. 19,16271,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1759&pNo=24&code=notice,"2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내사항
2024. 08. 19
16271
안녕하세요 학과사무실입니다.
2024 IT융합전공 인공지능 CUDA GPU 프로그래밍 관련 안내드립니다.
강의와 관련하여 변경된 내용이 있으므로 이미 신청한 학생들과 신청 예정 중인 학생들은 변경된 내용을 확인하신 후 신청에 진행하여 주시기 바랍니다.
변경된 내용은 기존 공지와 FUN시스템에도 변경하였으니 확인하여 주시기 바랍니다.
감사합니다.
- 학과사무실 드림
https://fun.ssu.ac.kr/ko/program/all/view/4266"
electronic_engineering,[소중협] 「2023 소중대 에세이 공모전」 안내,전자정보공학부,2024. 08. 12,22518,http://infocom.ssu.ac.kr/kor/notice/undergraduate.php?m=v&idx=1758&pNo=24&code=notice,"[소중협] 「2023 소중대 에세이 공모전」 안내
2024. 08. 12
22518
○ (공모전명)
2024 SW중심대학 에세이 공모전
○ (공모주제)
나에게 소프트웨어란?
○ (응모기간)
2024. 9. 2.(월) ~ 9. 20.(금), 17:00
* 약 3주간
○ (응모방법)
양식에 내용 작성 후 온라인 링크(
바로가기
) 제출
○ (응모자격)
SW중심대학 참여대학 학생 (재학생 및 졸업생)
○ (문의처
)
swuniv1@swuniv.kr
, 02-2078-2902
2024
소중대
에세이 공모전 홍보 게시물
1) SW
중심대학 홈페이지
바로가기
2)
협의회
공식 페이스북
바로가기
3)
협의회 공식 인스타그램
바로가기"
